Subfolder,Image1,Image2,Matches_num,Good_matches_num,Good_matches_ransac_num,X_hist
"20231018_Ponder_9A_6,13",P1130257.JPG,P1130258.JPG,16089,2800,1892,"[33, 48, 50, 71, 77, 75, 86, 60, 53, 59, 73, 94, 75, 55, 52, 49, 48, 38, 43, 53, 60, 71, 43, 57, 43, 54, 41, 22, 13, 40, 54, 42, 37, 20, 19, 44, 14, 15, 11, 0, 0, 0]"
"20231018_Ponder_9A_6,13",P1130258.JPG,P1130259.JPG,17017,1415,829,"[2, 12, 10, 21, 5, 2, 8, 17, 16, 0, 0, 11, 16, 25, 24, 19, 20, 16, 14, 1, 0, 2, 7, 2, 6, 8, 3, 4, 16, 8, 34, 47, 71, 89, 62, 52, 52, 75, 46, 6, 0, 0]"
"20231018_Ponder_9A_6,13",P1130259.JPG,P1130260.JPG,18258,1059,684,"[0, 0, 0, 0, 0, 0, 0, 1, 5, 1, 0, 1, 2, 5, 14, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 14, 31, 55, 56, 74, 75, 75, 66, 75, 72, 37, 13, 0]"
"20231018_Ponder_9A_6,13",P1130260.JPG,P1130261.JPG,18206,934,614,"[0, 0, 0, 0, 1, 0, 1, 0, 0, 4, 2, 4, 9, 11, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10, 31, 73, 73, 71, 52, 50, 36, 72, 70, 29, 0, 0]"
"20231018_Ponder_9A_6,13",P1130261.JPG,P1130262.JPG,18200,976,616,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 18, 56, 39, 56, 68, 91, 45, 63, 53, 59, 63, 5, 0, 0]"
"20231018_Ponder_9A_6,13",P1130262.JPG,P1130263.JPG,18075,965,671,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 24, 39, 90, 88, 68, 54, 51, 90, 67, 57, 41, 0, 0, 0]"
"20231018_Ponder_9A_6,13",P1130263.JPG,P1130264.JPG,18037,851,575,"[14, 18, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 11, 54, 77, 101, 47, 60, 59, 65, 52, 0, 0, 0]"
"20231018_Ponder_9A_6,13",P1130264.JPG,P1130265.JPG,17985,771,517,"[32, 23, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 42, 111, 96, 71, 63, 55, 7, 0, 0, 0]"
"20231018_Ponder_9A_6,13",P1130265.JPG,P1130266.JPG,18644,707,507,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 5, 44, 81, 76, 89, 84, 80, 45, 0, 0]"
"20231018_Ponder_9A_6,13",P1130266.JPG,P1130267.JPG,19040,693,413,"[0, 0, 5, 5, 8, 7, 1, 0, 1, 3, 0, 1, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 31, 83, 77, 66, 57, 37, 23, 0, 0]"
"20231018_Ponder_9A_6,15",P1120791.JPG,P1120792.JPG,15450,2464,1858,"[9, 80, 55, 62, 47, 54, 68, 55, 50, 52, 55, 53, 53, 56, 65, 91, 55, 54, 55, 55, 48, 33, 51, 41, 38, 51, 39, 56, 56, 48, 27, 16, 35, 37, 37, 32, 37, 28, 24, 0, 0, 0]"
"20231018_Ponder_9A_6,15",P1120792.JPG,P1120793.JPG,16051,2136,1682,"[3, 25, 32, 12, 4, 23, 16, 7, 14, 13, 47, 41, 28, 33, 34, 42, 46, 44, 73, 43, 57, 40, 35, 66, 42, 55, 69, 47, 69, 49, 56, 47, 59, 68, 48, 53, 63, 87, 73, 19, 0, 0]"
"20231018_Ponder_9A_6,15",P1120793.JPG,P1120794.JPG,16695,1519,1011,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 3, 3, 3, 7, 22, 25, 25, 28, 18, 15, 15, 19, 33, 32, 30, 30, 36, 53, 67, 56, 53, 72, 93, 98, 45, 30, 58, 27, 12, 0, 0]"
"20231018_Ponder_9A_6,15",P1120794.JPG,P1120795.JPG,17164,1007,651,"[11, 8, 7, 13, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 3, 13, 19, 33, 52, 68, 71, 68, 58, 59, 54, 54, 44, 8, 0, 0, 0]"
"20231018_Ponder_9A_6,15",P1120795.JPG,P1120796.JPG,17780,1021,673,"[0, 0, 0, 0, 0, 11, 17, 7, 7, 6, 1, 2, 0, 0, 0, 1, 11, 18, 12, 0, 0, 0, 0, 0, 3, 2, 17, 28, 42, 54, 80, 76, 84, 60, 43, 46, 32, 8, 5, 0, 0, 0]"
"20231018_Ponder_9A_6,15",P1120796.JPG,P1120797.JPG,18175,1106,777,"[0, 0, 0, 0, 1, 1, 0, 2, 1, 2, 0, 0, 0, 0, 0, 0, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 8, 17, 25, 58, 53, 104, 96, 90, 70, 47, 55, 66, 67, 7, 0, 0]"
"20231018_Ponder_9A_6,15",P1120797.JPG,P1120798.JPG,18684,1014,676,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 17, 26, 27, 49, 92, 142, 86, 85, 62, 55, 23, 0, 0]"
"20231018_Ponder_9A_6,15",P1120798.JPG,P1120799.JPG,18248,942,533,"[0, 32, 43, 24, 33, 13, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 6, 31, 59, 101, 102, 63, 24, 0, 0]"
"20231018_Ponder_9A_6,15",P1120799.JPG,P1120800.JPG,18797,938,568,"[19, 61, 65, 69, 64, 20, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 12, 27, 38, 49, 74, 66, 1, 0, 0]"
"20231018_Ponder_9A_6,15",P1120800.JPG,P1120801.JPG,18941,803,442,"[0, 16, 59, 67, 96, 36, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 11, 22, 40, 32, 52, 2, 0]"
"20231018_Ponder_9A_6,15",P1120801.JPG,P1120802.JPG,19161,571,281,"[0, 50, 60, 74, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 10, 18, 10, 0, 0]"
"20231018_Ponder_9A_6,3",P1150607.JPG,P1150608.JPG,17962,3504,2609,"[0, 2, 0, 2, 18, 33, 50, 85, 102, 74, 84, 61, 87, 94, 90, 99, 87, 78, 97, 84, 81, 78, 79, 67, 64, 67, 77, 79, 69, 80, 53, 69, 57, 57, 81, 73, 93, 90, 68, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150608.JPG,P1150609.JPG,19101,3214,2059,"[6, 70, 81, 49, 59, 43, 45, 64, 61, 64, 39, 22, 25, 41, 50, 42, 75, 75, 40, 43, 57, 56, 46, 40, 46, 75, 72, 65, 91, 108, 77, 72, 47, 44, 34, 17, 28, 49, 38, 3, 0, 0]"
"20231018_Ponder_9A_6,3",P1150609.JPG,P1150610.JPG,18480,2835,2030,"[75, 106, 89, 68, 60, 28, 37, 43, 54, 69, 86, 74, 34, 34, 17, 24, 32, 57, 54, 65, 54, 40, 45, 49, 48, 57, 39, 40, 38, 37, 36, 46, 69, 65, 98, 84, 53, 25, 1, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150610.JPG,P1150611.JPG,18713,1632,960,"[29, 106, 132, 103, 70, 86, 57, 40, 28, 38, 53, 45, 42, 10, 9, 19, 13, 15, 17, 15, 4, 0, 5, 1, 0, 4, 3, 1, 6, 5, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150611.JPG,P1150612.JPG,18989,861,607,"[3, 48, 94, 113, 120, 73, 59, 61, 26, 6, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150612.JPG,P1150613.JPG,19687,779,597,"[0, 25, 52, 126, 131, 59, 75, 54, 40, 18, 8, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150613.JPG,P1150614.JPG,19893,997,652,"[0, 23, 88, 110, 117, 87, 77, 54, 41, 34, 10, 8, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150614.JPG,P1150615.JPG,19671,914,591,"[0, 0, 26, 119, 125, 99, 73, 56, 44, 29, 16, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150615.JPG,P1150616.JPG,19086,957,688,"[1, 8, 30, 100, 133, 109, 82, 57, 58, 48, 23, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 3, 1, 3, 1, 0, 6, 8, 8, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150616.JPG,P1150617.JPG,19102,755,494,"[1, 1, 6, 50, 96, 87, 96, 84, 49, 13, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 0, 0, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,3",P1150617.JPG,P1150618.JPG,19353,842,460,"[0, 0, 3, 11, 47, 61, 102, 91, 69, 29, 27, 3, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 3, 8, 1, 2, 0, 0, 0, 0]"
"20231018_Ponder_9A_6,4",P1150315.JPG,P1150316.JPG,11173,311,193,"[1, 0, 4, 10, 5, 12, 7, 12, 17, 9, 5, 7, 15, 12, 18, 2, 3, 3, 2, 4, 2, 1, 0, 1, 2, 0, 0, 1, 0, 0, 1, 0, 0, 6, 4, 12, 7, 7, 1, 0, 0, 0]"
"20231018_Ponder_9A_6,4",P1150316.JPG,P1150317.JPG,13668,216,106,"[0, 0, 0, 0, 6, 5, 7, 6, 1, 2, 5, 4, 1, 9, 3, 6, 3, 2, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 7, 10, 12, 11, 0, 0]"
"20231018_Ponder_9A_6,4",P1150317.JPG,P1150318.JPG,16422,170,85,"[0, 0, 1, 0, 1, 3, 5, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 1, 3, 3, 4, 9, 8, 11, 11, 2, 12, 5, 0]"
"20231018_Ponder_9A_6,4",P1150318.JPG,P1150319.JPG,17513,208,112,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 5, 16, 10, 10, 19, 12, 15, 15, 2]"
"20231018_Ponder_9A_6,4",P1150319.JPG,P1150320.JPG,17776,207,96,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 8, 11, 8, 10, 8, 17, 22, 6, 0, 0]"
"20231018_Ponder_9A_6,4",P1150320.JPG,P1150321.JPG,17781,182,80,"[0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 14, 4, 8, 13, 22, 4, 0]"
"20231018_Ponder_9A_6,4",P1150321.JPG,P1150322.JPG,18002,156,82,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 4, 6, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 3, 12, 18, 20, 5, 0]"
"20231018_Ponder_9A_6,4",P1150322.JPG,P1150323.JPG,17861,198,123,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 7, 6, 5, 6, 1, 1, 7, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 6, 18, 9, 13, 21, 13, 0, 0]"
"20231018_Ponder_9A_6,4",P1150323.JPG,P1150324.JPG,17544,256,154,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 4, 24, 10, 14, 14, 27, 21, 26, 13, 0, 0]"
"20231018_Ponder_9A_6,4",P1150324.JPG,P1150325.JPG,17221,216,101,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 8, 8, 6, 2, 6, 20, 21, 14, 8, 0, 0]"
"20231018_Ponder_9A_6,4",P1150325.JPG,P1150326.JPG,16691,279,161,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 10, 0, 0, 3, 8, 13, 19, 13, 20, 19, 28, 18, 5, 0, 0, 0]"
"20231018_Ponder_9A_6,5",P1150033.JPG,P1150034.JPG,16463,2607,1528,"[0, 5, 40, 41, 41, 32, 42, 58, 47, 28, 28, 50, 40, 47, 32, 72, 60, 60, 56, 52, 57, 43, 30, 36, 34, 33, 32, 17, 18, 22, 27, 19, 35, 29, 39, 44, 48, 58, 61, 15, 0, 0]"
"20231018_Ponder_9A_6,5",P1150034.JPG,P1150035.JPG,16505,1492,914,"[0, 3, 4, 7, 9, 12, 16, 17, 19, 20, 37, 34, 49, 28, 25, 33, 20, 18, 23, 32, 25, 20, 17, 14, 21, 27, 29, 26, 22, 36, 29, 41, 37, 28, 33, 43, 28, 23, 5, 4, 0, 0]"
"20231018_Ponder_9A_6,5",P1150035.JPG,P1150036.JPG,17766,935,623,"[1, 6, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 21, 36, 36, 42, 42, 68, 83, 84, 83, 87, 26, 0, 0]"
"20231018_Ponder_9A_6,5",P1150036.JPG,P1150037.JPG,19870,1057,701,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 1, 0, 0, 0, 1, 4, 4, 15, 31, 58, 69, 69, 79, 92, 114, 89, 65, 6, 0, 0]"
"20231018_Ponder_9A_6,5",P1150037.JPG,P1150038.JPG,19276,1066,598,"[0, 0, 0, 0, 0, 0, 0, 5, 7, 2, 8, 2, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 2, 5, 6, 16, 24, 32, 38, 31, 34, 35, 67, 64, 53, 72, 41, 44, 6, 0, 0, 0]"
"20231018_Ponder_9A_6,5",P1150038.JPG,P1150039.JPG,19249,1034,641,"[0, 0, 0, 0, 0, 1, 2, 6, 9, 4, 8, 6, 1, 2, 5, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 7, 9, 19, 21, 24, 35, 29, 53, 69, 61, 62, 78, 75, 49, 3, 0, 0]"
"20231018_Ponder_9A_6,5",P1150039.JPG,P1150040.JPG,18664,650,409,"[64, 84, 59, 41, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 16, 22, 23, 37, 47, 0, 0, 0]"
"20231018_Ponder_9A_6,5",P1150040.JPG,P1150041.JPG,18197,710,459,"[7, 95, 77, 57, 22, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 8, 11, 29, 72, 53, 21, 0, 0]"
"20231018_Ponder_9A_6,5",P1150041.JPG,P1150042.JPG,18361,592,346,"[3, 69, 52, 26, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 8, 21, 41, 69, 48, 0, 0]"
"20231018_Ponder_9A_6,5",P1150042.JPG,P1150043.JPG,18365,427,222,"[0, 38, 54, 17, 12, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 10, 31, 47, 1, 0]"
"20231018_Ponder_9A_6,5",P1150043.JPG,P1150044.JPG,18085,392,235,"[0, 48, 8, 10, 11, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 14, 36, 36, 44, 26, 0, 0]"
"20231018_Ponder_9A_6,8",P1140349.JPG,P1140350.JPG,11511,633,444,"[0, 4, 10, 9, 8, 5, 8, 7, 8, 2, 6, 16, 19, 9, 13, 7, 4, 16, 7, 15, 9, 17, 11, 12, 12, 15, 23, 17, 14, 17, 27, 11, 13, 11, 7, 8, 6, 16, 18, 7, 0, 0]"
"20231018_Ponder_9A_6,8",P1140350.JPG,P1140351.JPG,13296,681,444,"[4, 6, 6, 10, 6, 7, 10, 12, 9, 15, 8, 14, 12, 13, 14, 11, 2, 14, 5, 13, 12, 4, 7, 9, 7, 11, 16, 6, 17, 19, 37, 20, 14, 18, 16, 8, 15, 8, 9, 0, 0, 0]"
"20231018_Ponder_9A_6,8",P1140351.JPG,P1140352.JPG,14704,253,118,"[0, 0, 0, 0, 2, 2, 3, 7, 3, 1, 2, 0, 1, 2, 0, 5, 1, 2, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 17, 22, 14, 12, 11, 4, 0, 0]"
"20231018_Ponder_9A_6,8",P1140352.JPG,P1140353.JPG,16006,346,224,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 20, 31, 31, 28, 13, 16, 41, 30, 2]"
"20231018_Ponder_9A_6,8",P1140353.JPG,P1140354.JPG,17168,275,172,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 12, 27, 23, 18, 14, 37, 16, 12, 5, 0, 0]"
"20231018_Ponder_9A_6,8",P1140354.JPG,P1140355.JPG,16942,294,159,"[1, 4, 5, 3, 2, 4, 1, 1, 1, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 6, 20, 21, 24, 27, 20, 7, 2, 0, 0, 0]"
"20231018_Ponder_9A_6,8",P1140355.JPG,P1140356.JPG,17142,269,132,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 6, 8, 1, 0, 0, 0, 0, 0, 0, 0, 4, 25, 12, 12, 18, 32, 7, 0, 0, 0]"
"20231018_Ponder_9A_6,8",P1140356.JPG,P1140357.JPG,16714,245,156,"[0, 12, 27, 13, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 7, 9, 24, 25, 16, 14, 5, 0, 0]"
"20231018_Ponder_9A_6,8",P1140357.JPG,P1140358.JPG,16629,294,123,"[0, 0, 0, 0, 2, 1, 2, 3, 8, 10, 7, 3, 2, 0, 0, 0, 0, 0, 1, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 10, 15, 12, 27, 10, 0, 0]"
"20231018_Ponder_9A_6,8",P1140358.JPG,P1140359.JPG,17053,182,77,"[0, 0, 0, 2, 2, 1, 0, 0, 1, 1, 3, 0, 0, 0, 0, 0, 0, 0, 0, 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 9, 4, 16, 15, 16, 0, 0, 0]"
"20231018_Ponder_9A_6,8",P1140359.JPG,P1140360.JPG,17142,240,131,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 1, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 11, 27, 15, 20, 20, 24, 0, 0]"
